id,date,ndvi_avg,value,variety,measurement_unit,date_stamp,metadata,time_stamp,state,metadata,full_name,name,geometry
90219,2018-03-02,0.7918983204039407,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2018-01-26,0.7778294701850585,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2018-01-21,0.7687587566759609,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2017-11-12,0.7604161373653197,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2017-11-07,0.6996519233603943,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2017-10-18,0.6863624316269382,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2017-10-03,0.5842311580656087,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2017-09-28,0.6268745159738819,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2017-09-08,0.6910904480024616,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2017-08-19,0.68036198620122,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2017-07-10,0.7909297791893136,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2017-04-01,0.8061584081223658,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2017-02-20,0.8009102614103802,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2017-01-01,0.7837872919668089,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2016-12-22,0.7911670922035204,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2016-12-02,0.8007989894597577,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2016-11-22,0.8279314712912065,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2016-09-13,0.6987565851172153,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90219,2016-07-15,0.7827145794570542,4914.518933,{},Kg/Ha,2019-09-19,,,"{'area': 6.562506, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-1', 'level': 0}, {'level_name': 'lote', 'name': '49', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,AGRICOLA CHAPI.DON ERNESTO.PAL-1.49,"POLYGON ((-75.64431888131925 -14.20338389061186, -75.64164955317383 -14.20245402446835, -75.64098212423809 -14.20428015816881, -75.64365231081416 -14.20521201651521, -75.64431888131925 -14.20338389061186))"
90221,2020-04-20,0.6741611809651145,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2020-04-15,0.6260536485901039,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2020-03-11,0.6145129833809658,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2020-02-15,0.6053777972898058,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2020-02-10,0.6855436841775566,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2020-02-05,0.5968399949779142,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2019-12-27,0.6771266740793008,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2019-12-17,0.731919362671024,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2019-12-07,0.6729627720831337,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2019-11-17,0.7175723161702756,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2019-11-02,0.6885929188756795,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2019-10-28,0.7186859281904973,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2019-10-23,0.6898062366592475,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2019-10-13,0.6468462877533088,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2019-10-08,0.6790624656558758,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2019-10-03,0.5500472120835703,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
90221,2019-09-28,0.5668998291379186,3081.515489,{},Kg/Ha,2019-09-19,,,"{'area': 6.498691, 'year_of_planting': ['2019'], 'variety': ['hass, fuerte, zutano']}","[{'level_name': 'empresa', 'name': 'agricola chapi', 'level': 2}, {'level_name': 'fundo', 'name': 'don ernesto', 'level': 1}, {'level_name': 'grupo', 'name': 'pal-2', 'level': 0}, {'level_name': 'lote', 'name': '54', 'level': -1}]",lote AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,AGRICOLA CHAPI.DON ERNESTO.PAL-2.54,"POLYGON ((-75.63765710540375 -14.20516513033943, -75.64031869971863 -14.20609530633751, -75.64098212423809 -14.20428015816881, -75.63832124398837 -14.20335150979241, -75.63765710540375 -14.20516513033943))"
